V_peak,V_rest,dVdt_max,APD90,APD30,TUP
19.86179,-0.34731296,5068.6606,79,80,0.05
34.237312,10.725971,5007.475,185,216,0.05
35.20154,11.071166,5074.789,197,233,0.05
20.662445,1.030296,5059.9683,103,106,0.05
32.571167,9.820492,5068.904,187,217,0.05
23.848274,2.3940895,4985.4717,109,115,0.05
23.312786,3.0221212,5049.3564,102,108,0.05
30.47059,7.333256,4989.5576,156,176,0.05
30.2867,8.156207,5029.8867,164,187,0.05
24.721651,3.0130024,5039.4756,110,117,0.05
27.07684,4.7207136,5024.2246,136,149,0.05
18.389492,-0.24581426,4957.113,104,105,0.05
35.24119,10.9657755,5068.427,192,227,0.05
22.579926,1.575023,5031.744,94,97,0.05
33.135025,10.15222,5006.6465,195,228,0.05
22.620522,2.0925803,4996.4985,94,99,0.05
26.862234,4.9183364,5060.2417,122,134,0.05
21.881908,2.3190246,5064.6104,105,110,0.05
22.791925,2.204449,4989.1626,96,101,0.05
32.471275,8.370023,5000.434,178,204,0.05
31.196445,9.305725,4994.1855,162,187,0.05
35.35985,11.178488,5071.9087,179,213,0.05
24.299158,3.138007,5018.261,110,117,0.05
24.987064,3.4723663,4986.601,105,112,0.05
32.63886,10.190359,5016.9243,177,205,0.05
36.616356,13.552764,4969.465,208,251,0.05
30.213516,7.6448545,4968.7676,159,180,0.05
32.62222,8.000574,5066.4023,172,197,0.05
18.798578,-0.71318865,5026.9897,92,93,0.05
29.298359,6.447,4975.099,150,166,0.05
30.351572,7.76664,5055.6045,169,191,0.05
31.447563,8.136858,5069.2515,189,216,0.05
31.326004,7.388788,5077.948,170,193,0.05
30.391863,7.812354,4980.1963,161,182,0.05
34.994034,11.401695,5005.8594,195,231,0.05
30.53727,8.66785,5058.951,156,179,0.05
27.286062,4.892491,5080.2173,121,132,0.05
34.772045,10.188647,5057.395,194,228,0.05
30.53567,7.568924,4989.6655,172,194,0.05
29.524017,6.5534325,5063.837,150,167,0.05
30.206184,7.2554393,4997.505,143,162,0.05
19.633,-0.6053585,4970.581,75,76,0.05
23.496902,1.8048242,5067.0337,99,103,0.05
18.561214,-1.3084662,5057.4824,73,74,0.05
31.93686,8.285169,5067.9946,179,205,0.05
33.537224,9.34843,5070.2993,186,215,0.05
36.239826,12.631622,4996.4546,219,264,0.05
17.273563,-2.2905233,5057.681,80,81,0.05
26.745947,5.0423923,4992.194,123,135,0.05
24.501163,2.7869353,4989.2275,119,126,0.05
29.400814,7.4442286,5020.144,161,181,0.05
17.484848,-1.8289534,5046.1714,80,81,0.05
32.468494,8.050789,5005.418,165,187,0.05
32.538857,8.691211,5048.674,163,187,0.05
31.614616,7.5502305,4975.5527,169,193,0.05
22.607124,1.1967077,4974.221,102,105,0.05
33.019615,9.340662,4984.1147,158,183,0.05
32.0906,9.426004,5065.517,173,199,0.05
30.65884,8.507129,5075.4478,157,179,0.05
24.535526,3.8394208,5082.3193,112,120,0.05
28.323322,6.4258947,4960.1685,164,182,0.05
24.143671,3.2783518,5079.2207,132,140,0.05
27.983105,5.716767,5047.2197,123,137,0.05
31.169933,7.625458,4990.307,160,182,0.05
31.097652,8.132002,5065.5146,188,214,0.05
27.042988,5.19563,5036.4863,121,132,0.05
20.721998,0.47469953,5039.317,94,95,0.05
21.647781,1.5533198,5054.959,109,112,0.05
20.091705,-0.26102233,4998.516,76,77,0.05
30.56352,7.949566,4962.349,161,182,0.05
33.51431,10.960406,5070.442,186,218,0.05
33.943237,10.339669,5030.791,179,208,0.05
27.223074,5.5592546,5035.8022,142,157,0.05
33.082077,10.003225,5029.468,184,213,0.05
35.224644,11.752655,5069.4893,203,242,0.05
33.77977,9.337073,5043.7974,179,207,0.05
21.607616,0.7148619,5072.933,80,81,0.05
22.802662,1.2210346,5054.115,94,97,0.05
35.92366,11.741483,4998.9805,180,214,0.05
30.659536,7.4855747,4967.546,155,177,0.05
21.680435,1.232465,5034.7705,101,104,0.05
18.88403,-0.4573782,5002.593,90,91,0.05
32.213665,9.181136,5080.72,183,211,0.05
28.412685,5.4692016,5047.609,126,139,0.05
26.59118,5.7305927,4968.593,137,151,0.05
34.96751,11.571286,5075.3135,200,237,0.05
19.060408,-0.02624483,5045.1826,85,86,0.05
24.339655,3.2006483,4968.0137,121,129,0.05
28.305641,5.8707576,5044.8013,118,131,0.05
33.02814,9.7761135,4996.9517,168,196,0.05
20.231895,-0.57392097,4995.972,82,83,0.05
25.952518,5.0101204,5080.5923,126,138,0.05
27.704008,6.559561,5021.767,149,166,0.05
23.831352,3.411465,4988.6055,135,144,0.05
31.13632,7.7522516,5078.1484,148,168,0.05
29.488092,7.4773064,5041.438,167,188,0.05
24.843475,4.031391,4959.875,124,134,0.05
30.278435,7.1180935,5028.0654,162,182,0.05
30.272375,6.7808833,5083.5103,163,183,0.05
35.108837,12.312655,4989.758,195,233,0.05
24.617172,3.3157852,4982.949,103,109,0.05
34.214443,10.95346,5034.5845,177,209,0.05
26.680481,4.654958,5025.4995,134,146,0.05
23.731697,2.568992,4996.675,100,105,0.05
18.448408,-0.9222472,5038.3125,81,82,0.05
27.298058,4.7502728,4968.881,118,128,0.05
33.53535,10.043561,4995.836,163,191,0.05
30.196661,6.5358586,5022.94,143,160,0.05
36.131428,12.3773775,5067.8013,199,237,0.05
21.606287,1.3196601,5015.9375,109,112,0.05
22.307348,2.6244826,5047.383,124,131,0.05
33.596645,11.375962,5080.3965,188,221,0.05
31.332539,9.248607,4968.1426,166,191,0.05
19.381916,0.06845304,4995.067,97,98,0.05
19.826748,-0.051158924,5016.5537,83,84,0.05
30.735643,7.6311517,5025.015,150,171,0.05
23.220722,3.3691578,5032.692,121,129,0.05
26.077812,4.8916326,5025.4424,123,134,0.05
20.261759,-0.58782434,5030.5,77,78,0.05
23.89391,3.3341742,4965.63,129,137,0.05
27.070911,5.843889,4990.3125,140,154,0.05
31.44929,7.5080605,5011.7075,154,174,0.05
29.334251,7.4296904,4984.067,157,177,0.05
25.508614,3.3478293,5082.957,115,122,0.05
27.099466,6.2539544,5075.127,135,149,0.05
24.449924,2.684562,5077.262,113,119,0.05
28.527954,5.422539,5036.7446,137,151,0.05
26.984098,5.452661,5001.7295,127,140,0.05
30.63818,7.214373,5048.565,169,191,0.05
31.761692,9.283596,5071.154,168,193,0.05
23.289164,2.0210948,4996.231,102,106,0.05
31.994747,9.688972,5047.6924,180,208,0.05
28.35663,5.1843233,5038.7275,136,149,0.05
19.578604,-0.49914587,5012.414,91,92,0.05
19.50513,0.56228906,5078.2466,101,103,0.05
29.392054,7.7685914,4963.649,144,163,0.05
29.374464,6.26264,5044.3013,134,149,0.05
21.483128,0.531559,5020.353,97,98,0.05
29.634232,7.849622,5016.1147,173,197,0.05
33.075924,8.605165,5058.917,173,197,0.05
24.15553,4.2739067,5062.2715,134,144,0.05
27.289577,5.149589,4991.3867,114,125,0.05
23.282238,2.9355361,5038.9375,122,129,0.05
31.765242,7.9943547,4967.685,161,183,0.05
24.035751,3.3147314,4957.201,124,131,0.05
29.559277,6.91873,5075.543,136,154,0.05
21.116695,1.0353485,5052.618,110,112,0.05
27.809008,6.022812,4962.5405,150,165,0.05
30.40731,8.424793,4968.731,160,183,0.05
32.104244,9.6709385,5010.5938,169,195,0.05
25.655428,3.7999063,5060.851,129,138,0.05
30.42393,7.344252,4976.779,169,191,0.05
24.566097,4.548507,5061.1304,130,140,0.05
31.243277,8.693935,4978.3354,153,176,0.05
30.801323,7.085842,5056.634,155,175,0.05
25.082296,4.4963374,4972.518,131,142,0.05
25.716799,3.5894005,5076.651,120,129,0.05
34.222523,9.6900625,5077.3647,185,214,0.05
32.042915,9.152389,5003.38,185,213,0.05
33.35695,10.234889,5061.5396,186,218,0.05
33.059162,10.063503,5003.4937,172,200,0.05
34.475037,10.504124,5069.114,202,237,0.05
25.362017,3.5983,5052.8867,104,112,0.05
28.358343,6.4978294,5049.3945,162,180,0.05
24.59449,3.1343446,4991.4634,101,107,0.05
34.55176,10.9644785,5053.7676,184,218,0.05
25.489939,4.6773686,5005.367,115,126,0.05
22.734081,2.492256,4977.0576,121,126,0.05
25.170979,3.938796,5048.718,109,117,0.05
34.311867,9.737871,5048.9316,200,233,0.05
33.71662,9.090672,4993.786,190,220,0.05
19.851162,-0.99649346,5049.1714,79,80,0.05
17.390503,-2.2331877,5017.769,72,73,0.05
32.760048,9.066446,5009.8286,174,201,0.05
18.939344,-0.98089606,4987.73,87,88,0.05
28.72867,5.830981,4987.7217,138,153,0.05
35.645267,11.532389,5037.911,194,232,0.05
20.908482,1.2578135,5030.0347,108,111,0.05
25.66258,5.0736623,4996.0205,130,141,0.05
34.818558,11.13129,4991.215,206,243,0.05
20.69646,0.58339465,5071.9497,84,85,0.05
28.779686,7.2773304,4987.229,152,170,0.05
25.54691,3.2998612,5054.396,112,119,0.05
30.089725,7.9307475,4993.898,156,177,0.05
31.6523,8.404441,4961.003,177,201,0.05
23.4509,3.5902383,5053.404,120,128,0.05
21.729725,0.36792168,5069.7144,91,92,0.05
34.396286,9.93831,5044.5884,188,221,0.05
29.89418,7.452133,4990.005,176,199,0.05
18.08373,-1.8314505,5055.802,81,82,0.05
33.06113,9.002003,5041.122,163,188,0.05
34.281254,11.201535,5001.6475,200,236,0.05
28.702948,6.5729523,5053.065,160,178,0.05
20.764484,1.0980457,4985.149,110,112,0.05
28.086477,6.575128,4993.9956,152,169,0.05
20.065607,0.21437252,5042.508,92,93,0.05
26.721605,4.7978706,5072.9863,125,136,0.05
20.150135,-0.2792882,5055.125,81,82,0.05
25.629992,4.0437636,4968.596,119,128,0.05
33.912174,11.009439,5061.101,180,211,0.05
35.218945,11.73747,5063.7935,198,237,0.05
25.350985,4.2896247,4996.81,133,144,0.05
22.360022,1.3869437,5033.468,99,102,0.05
30.00671,7.203574,5043.164,165,185,0.05
28.169243,4.9102035,5000.4785,140,153,0.05
26.961443,5.2101617,4974.63,153,168,0.05
30.203228,7.3920183,4991.5767,167,189,0.05
28.211737,6.2678947,4962.2876,162,180,0.05
31.611908,8.442356,5052.9478,165,190,0.05
21.496294,1.6975039,5055.395,101,105,0.05
26.84833,5.8429823,5070.0386,127,141,0.05
29.474604,6.561107,4969.756,161,179,0.05
26.104847,6.0407963,5010.8804,138,152,0.05
25.46801,5.228346,4987.2637,127,139,0.05
32.41407,8.490295,4998.42,187,214,0.05
27.528526,5.0335035,5074.473,132,145,0.05
32.18987,8.095457,5081.867,175,200,0.05
26.40764,5.2027454,5036.576,133,146,0.05
33.66066,10.6042385,4969.1514,186,217,0.05
32.245434,9.472898,5005.927,186,216,0.05
28.741798,5.612915,5062.7695,139,154,0.05
28.14724,6.182711,4997.724,155,172,0.05
19.336784,-0.5810366,5074.4233,92,93,0.05
30.973225,8.410711,4999.165,155,178,0.05
30.80372,7.0386186,5067.735,162,183,0.05
31.904806,8.491733,5011.567,145,167,0.05
21.778206,2.5529985,4992.8516,109,115,0.05
31.106037,8.238487,5032.851,140,160,0.05
17.544508,-2.4193423,4974.302,73,74,0.05
33.31666,9.458996,4993.3706,172,199,0.05
25.311974,3.914743,5009.8955,122,132,0.05
31.952219,9.44276,4962.831,160,185,0.05
33.586666,9.530752,4984.0146,199,231,0.05
26.513168,4.0722566,5040.111,125,135,0.05
23.593184,3.1621258,5073.3813,121,129,0.05
32.128986,8.16564,5061.0264,166,189,0.05
31.759876,8.102052,5007.6274,183,209,0.05
24.875124,4.402387,5057.2266,142,153,0.05
29.102764,6.9796324,4971.0356,170,190,0.05
30.23805,7.009405,5003.0747,149,167,0.05
20.759188,0.2693093,5063.7983,84,85,0.05
28.910206,6.6594124,4967.8984,147,165,0.05
33.952843,9.635002,5003.3105,165,192,0.05
28.375057,6.063404,4969.8306,147,163,0.05
32.653072,8.728745,4976.0117,163,188,0.05
32.312027,8.992877,4999.8076,176,203,0.05
34.764107,10.502888,5046.393,179,211,0.05
22.342728,1.523605,5081.295,104,107,0.05
25.789125,5.4095793,5037.045,145,159,0.05
29.369038,6.671476,5033.0283,159,178,0.05
30.929144,7.937105,5000.1196,148,169,0.05
31.083008,7.770563,5016.1553,178,202,0.05
22.69751,2.8586407,5014.4253,130,137,0.05
18.657536,-0.49419093,5078.2817,96,97,0.05
30.172165,7.8347588,5025.9873,150,171,0.05
20.559273,0.9377298,5004.1133,107,109,0.05
24.58363,3.0971143,4979.837,104,110,0.05
26.050894,5.25437,5079.4414,126,138,0.05
32.878704,8.236573,4988.268,168,192,0.05
30.89374,7.3388133,4967.876,153,173,0.05
33.61694,10.269785,5071.463,171,199,0.05
30.718086,7.5306554,4985.0117,167,188,0.05
25.903984,3.7150452,4965.644,116,124,0.05
34.315327,10.503122,5000.842,177,209,0.05
27.981236,5.922788,5001.4155,138,153,0.05
21.125793,1.2621436,5067.6865,104,107,0.05
33.39494,9.259026,4986.8794,191,220,0.05
31.706043,9.536194,4981.17,169,195,0.05
32.67122,9.108151,5017.907,184,212,0.05
33.3032,9.248371,5023.479,178,206,0.05
28.890347,6.894017,5074.0317,160,178,0.05
30.341265,7.662595,5045.3423,147,167,0.05
26.70947,5.63652,5030.8066,155,171,0.05
31.095028,8.3884535,4966.375,175,200,0.05
18.423227,-1.1185195,5041.5425,82,83,0.05
31.783613,8.699005,4973.7803,183,210,0.05
35.284206,12.537097,5073.1216,200,240,0.05
22.97635,2.9593658,5012.8765,125,132,0.05
30.321888,7.492013,5063.9062,168,191,0.05
29.08809,6.540834,5070.604,147,164,0.05
32.06793,8.7602005,5023.788,161,185,0.05
26.398571,5.307077,5005.678,123,135,0.05
29.440922,7.129429,5021.6875,157,176,0.05
29.452782,6.6745434,5052.0186,143,161,0.05
29.235682,6.109807,5044.8945,141,157,0.05
34.983036,11.781525,5032.256,192,228,0.05
21.328474,1.5240817,4998.2153,100,103,0.05
27.161179,5.9113026,5075.755,138,154,0.05
28.535847,6.9276085,5060.0757,156,174,0.05
25.933935,3.7661202,5034.8833,117,126,0.05
28.611103,5.9200044,5029.403,153,169,0.05
22.789217,2.8911233,5021.0366,113,119,0.05
32.98464,8.973641,4962.214,185,212,0.05
20.656858,1.3804829,5057.661,109,112,0.05
24.566332,3.2541113,4979.637,110,117,0.05
28.492416,6.1169996,4989.8926,126,141,0.05
33.046978,9.6518,5053.0127,165,191,0.05
25.523668,3.7886539,5014.833,130,139,0.05
27.378763,5.787821,4964.546,135,149,0.05
32.588104,9.857615,5008.9873,179,207,0.05
28.888449,6.402075,5010.5605,147,164,0.05
33.502346,9.910842,4972.2,175,203,0.05
35.653473,12.387953,4973.3213,195,232,0.05
17.692448,-2.301764,5053.365,68,69,0.05
26.474718,5.9974895,5003.2607,144,159,0.05
28.645538,5.5387597,5070.164,136,149,0.05
25.537,4.599886,5053.855,143,155,0.05
23.247887,2.1968415,5072.536,107,112,0.05
25.297245,3.8157396,5070.9214,121,131,0.05
28.706903,6.9958534,5029.6733,140,157,0.05
25.202616,3.880999,4996.5107,122,132,0.05
22.467033,2.3478487,5042.1523,111,116,0.05
27.914406,5.616314,5067.9346,132,147,0.05
33.16618,10.778011,5005.4795,183,215,0.05
23.09982,2.9723008,5067.241,111,117,0.05
32.763107,9.130299,4964.9976,176,203,0.05
28.768585,7.4604163,5027.058,150,169,0.05
29.157509,7.6345854,5015.03,171,193,0.05
24.640133,3.5910597,4977.8794,124,133,0.05
24.79585,3.4775138,4961.359,118,126,0.05
20.462008,-0.08742952,4973.088,80,81,0.05
29.720201,6.7988744,5050.422,160,179,0.05
18.877596,-0.7284859,5004.4463,86,87,0.05
34.93225,11.130638,5074.3896,195,231,0.05
24.337015,3.1865182,4961.6597,121,128,0.05
26.874586,6.1999984,4958.945,134,148,0.05
23.783573,3.5924964,4959.8193,130,139,0.05
36.21713,12.281125,5004.717,193,231,0.05
33.01426,8.928078,5025.434,170,196,0.05
24.006176,2.1832616,5067.697,103,107,0.05
31.33569,9.071736,4988.4023,155,179,0.05
25.173962,3.9564614,5029.3994,130,140,0.05
28.598423,5.6210084,4987.757,132,146,0.05
30.48199,6.969425,5004.9966,163,183,0.05
33.818417,10.709511,5023.148,195,230,0.05
34.07983,10.727276,5036.486,192,224,0.05
18.35128,-1.353023,5082.718,73,74,0.05
35.891888,11.65676,5057.2075,184,219,0.05
32.105637,9.147036,4978.7437,155,179,0.05
33.524265,9.657079,5042.2114,182,211,0.05
24.22228,2.44579,4980.566,101,107,0.05
35.51609,11.315858,5051.4604,177,209,0.05
20.686928,0.28542566,5023.088,84,85,0.05
30.441887,8.315487,5045.9185,170,194,0.05
19.96077,0.52360153,5023.29,91,92,0.05
32.57493,8.674102,5044.95,179,206,0.05
30.163185,8.068459,5039.932,148,168,0.05
34.1177,10.664961,4975.4546,169,199,0.05
32.893394,8.735641,5074.4224,159,183,0.05
29.126905,6.4677124,4974.953,145,163,0.05
28.460556,6.736038,5052.95,139,155,0.05
31.38103,7.859309,5065.8027,170,192,0.05
31.479868,7.494627,5046.2,149,169,0.05
30.940733,7.077865,4994.826,157,177,0.05
25.64402,4.2419887,5032.414,117,127,0.05
32.37927,8.537721,4980.7944,181,207,0.05
23.232882,2.2557366,5016.9297,121,126,0.05
28.382643,6.0595455,4997.3354,162,179,0.05
18.724957,-0.75097483,5017.1265,79,80,0.05
35.319763,12.585719,5006.452,197,236,0.05
18.682083,-0.7369139,5044.8555,95,96,0.05
35.097046,12.474335,5032.514,200,239,0.05
30.061214,7.832829,5073.3145,157,178,0.05
19.586393,0.38923657,5050.2817,100,101,0.05
27.215214,5.977425,5042.0654,145,159,0.05
33.246452,9.034545,5008.663,172,199,0.05
24.098164,2.3890634,5008.5024,102,108,0.05
32.717583,10.055965,4984.953,186,217,0.05
30.148735,7.9882107,5029.893,151,172,0.05
29.443499,7.9992476,5010.7847,162,185,0.05
23.234575,2.2730806,4967.0405,98,103,0.05
27.675959,5.2240357,5048.5884,141,155,0.05
29.336996,7.5141845,5025.792,155,175,0.05
33.463417,9.617547,5018.2617,190,221,0.05
33.15782,10.280418,4996.823,193,225,0.05
25.436235,4.02119,4962.179,122,132,0.05
34.936157,11.856723,4984.6367,191,228,0.05
34.997944,11.145158,4993.297,204,241,0.05
29.124039,7.7479954,4992.567,148,168,0.05
32.973476,9.237232,4968.6895,168,194,0.05
25.666912,4.7411885,4959.881,136,148,0.05
30.919832,7.8796935,5026.891,166,188,0.05
20.028997,0.7826469,4985.2305,105,107,0.05
25.477016,4.3103633,5052.8506,123,133,0.05
25.578146,4.3791394,4975.8926,110,119,0.05
34.599236,10.277186,5034.7607,175,204,0.05
21.237154,0.822413,5040.242,96,97,0.05
21.912327,0.9538982,4973.574,91,93,0.05
31.519941,8.208246,4964.9365,167,189,0.05
23.773413,3.4090228,4971.9336,128,136,0.05
23.652067,3.5598035,5060.087,116,124,0.05
26.929834,4.157532,5023.496,120,129,0.05
34.16612,10.617544,5032.9604,200,234,0.05
26.909021,5.250065,4961.3584,134,147,0.05
23.326973,2.1365585,5060.719,104,108,0.05
31.875038,8.817872,5034.7554,182,208,0.05
31.134089,6.979208,5012.4814,153,172,0.05
22.346313,1.8426044,5050.814,104,108,0.05
33.49131,10.815793,5064.213,188,221,0.05
34.332058,10.372782,5058.6724,199,233,0.05
33.385017,10.0007925,4981.7407,178,207,0.05
28.342632,6.1678557,5080.479,152,170,0.05
31.971603,9.103333,5080.5273,153,177,0.05
22.801489,1.8721794,4995.6416,107,111,0.05
34.232212,9.5852165,5054.7705,177,206,0.05
19.508629,-0.5836912,5001.4297,80,81,0.05
30.948854,7.8669653,5060.421,178,201,0.05
22.578108,1.6529378,5001.9404,96,99,0.05
35.234287,11.096384,5025.7095,189,223,0.05
34.436592,11.989513,5016.693,182,216,0.05
25.648037,4.963047,4982.728,148,161,0.05
34.424675,10.54313,5052.216,187,221,0.05
23.29645,1.9716139,5024.9814,103,108,0.05
22.914543,1.9000156,5041.724,89,93,0.05
28.01017,5.492731,4962.132,139,154,0.05
17.351683,-2.0188954,5062.271,73,74,0.05
34.76478,10.85562,5003.0913,174,205,0.05
28.499052,6.4917293,5036.2944,174,194,0.05
33.79925,8.885704,4982.2476,182,210,0.05
27.883171,6.0678816,5009.8926,150,167,0.05
21.934977,1.7865291,5016.483,93,97,0.05
34.34521,10.176241,4969.293,209,245,0.05
35.514694,12.117862,5070.1787,200,238,0.05
34.413445,10.441703,5010.0405,203,237,0.05
28.199167,5.639812,5016.5996,131,145,0.05
34.390797,10.218224,5050.9204,184,215,0.05
28.612782,6.6787047,5018.075,137,154,0.05
24.96085,4.284809,4987.145,138,148,0.05
22.945738,1.3641679,5063.7603,93,96,0.05
35.439594,12.191087,4970.9844,190,226,0.05
30.664972,7.8928547,5014.734,171,193,0.05
31.508522,9.367758,5046.154,169,196,0.05
36.751045,13.159943,4966.6567,207,250,0.05
27.938272,6.1344433,4999.37,151,166,0.05
27.19738,4.8218746,5034.7646,126,138,0.05
27.888218,5.9028864,5039.936,139,154,0.05
34.08967,11.083999,5001.5024,195,229,0.05
25.44573,3.4733016,5054.097,118,126,0.05
19.649267,0.6357936,5022.6963,98,99,0.05
26.614708,4.7650633,4999.764,123,134,0.05
26.719254,5.6759734,5032.3794,142,156,0.05
19.703737,-0.55880207,5046.513,81,82,0.05
18.678318,-0.35797608,5013.952,87,88,0.05
29.05728,6.0313673,5017.5933,145,160,0.05
34.347004,10.620079,4968.506,172,201,0.05
32.40065,8.655652,5030.641,190,218,0.05
30.06536,7.694984,4979.6143,165,186,0.05
20.26315,1.1697214,5000.706,105,107,0.05
34.170216,10.171989,4994.9478,183,214,0.05
32.777958,10.565077,5051.1,191,224,0.05
30.471733,7.9057937,5053.938,149,170,0.05
27.875015,6.760825,5006.6475,136,152,0.05
29.800858,6.550218,4986.8364,152,169,0.05
30.21743,7.8716297,5059.934,146,166,0.05
19.367968,-0.9026547,5012.396,76,77,0.05
28.358503,5.0018406,5078.319,134,147,0.05
28.290558,7.487189,5031.65,141,158,0.05
32.150394,9.486911,5011.091,186,216,0.05
35.272297,12.018549,5070.5356,194,229,0.05
19.183634,-0.6132336,5009.8174,84,85,0.05
30.698797,9.29593,4978.74,163,187,0.05
26.248098,5.5252266,5031.4453,145,159,0.05
33.025173,10.082081,5040.384,171,200,0.05
31.373402,9.017238,4985.016,152,175,0.05
31.25796,8.108238,5012.295,160,182,0.05
32.887886,9.278321,5047.072,190,220,0.05
21.5428,1.2874637,4960.594,99,101,0.05
26.565956,3.9632158,5084.57,132,143,0.05
34.433517,10.717517,4994.71,188,222,0.05
20.054018,-0.44818443,5004.5234,81,82,0.05
32.191227,8.77254,5021.414,186,214,0.05
23.78136,3.283032,5026.515,117,125,0.05
32.9693,9.74019,4975.926,164,191,0.05
31.218475,8.07189,4985.2954,160,182,0.05
35.06113,10.609362,4987.1333,180,211,0.05
30.426292,6.873522,5003.5327,149,168,0.05
18.24598,-1.9459141,5006.865,79,80,0.05
31.816393,9.692533,5079.652,173,201,0.05
23.199385,2.2939036,5049.256,100,105,0.05
32.466854,8.441046,4969.942,177,201,0.05
17.817425,-1.8677143,5070.1987,82,83,0.05
27.792496,6.8093815,5055.786,137,153,0.05
36.437214,12.769198,5018.241,209,253,0.05
31.100426,8.633561,5041.029,161,185,0.05
35.775696,11.557779,5082.4175,191,227,0.05
29.858356,7.5166187,5048.081,140,158,0.05
27.869743,6.1320252,5023.946,153,170,0.05
34.845264,11.727037,4958.972,197,233,0.05
27.96803,6.7908287,4982.5454,146,164,0.05
21.583578,1.1613384,4960.423,104,106,0.05
23.816435,3.3770099,5029.375,113,120,0.05
26.908213,5.6178155,5017.2324,137,150,0.05
24.644037,3.1614158,4988.4165,103,109,0.05
30.306095,6.7513065,5008.738,156,176,0.05
25.262999,3.9122968,5070.7935,121,130,0.05
29.309778,6.7346187,4990.434,147,165,0.05
26.404898,6.107055,4984.81,151,167,0.05
25.307653,4.1305866,4978.1646,120,129,0.05
28.258413,6.962212,5031.258,154,173,0.05
20.72213,-0.11905932,4991.2417,90,91,0.05
